USER_ID|YOB|Gender|Income|HouseholdStatus|EducationLevel|Q124742|Q124122|Q123464|Q123621|Q122769|Q122770|Q122771|Q122120|Q121699|Q121700|Q120978|Q121011|Q120379|Q120650|Q120472|Q120194|Q120012|Q120014|Q119334|Q119851|Q119650|Q118892|Q118117|Q118232|Q118233|Q118237|Q117186|Q117193|Q116797|Q116881|Q116953|Q116601|Q116441|Q116448|Q116197|Q115602|Q115777|Q115610|Q115611|Q115899|Q115390|Q114961|Q114748|Q115195|Q114517|Q114386|Q113992|Q114152|Q113583|Q113584|Q113181|Q112478|Q112512|Q112270|Q111848|Q111580|Q111220|Q110740|Q109367|Q108950|Q109244|Q108855|Q108617|Q108856|Q108754|Q108342|Q108343|Q107869|Q107491|Q106993|Q106997|Q106272|Q106388|Q106389|Q106042|Q105840|Q105655|Q104996|Q103293|Q102906|Q102674|Q102687|Q102289|Q102089|Q101162|Q101163|Q101596|Q100689|Q100680|Q100562|Q99982|Q100010|Q99716|Q99581|Q99480|Q98869|Q98578|Q98059|Q98078|Q98197|Q96024
4329|1956|Female|$100,001 - $150,000|Married (w/kids)|Bachelor's Degree|0|-1|-1|-1|1|1|1|-1|1|-1|-1|-1|-1|1|1|1|1|1|-1|-1|-1|1|-1|1|1|1|1|1|1|-1|-1|1|1|1|1|-1|1|-1|1|1|-1|1|1|-1|1|-1|1|-1|-1|1|-1|1|1|-1|-1|1|1|1|1|-1|1|-1|-1|1|1|1|-1|-1|1|-1|-1|1|-1|-1|-1|1|-1|-1|1|1|-1|-1|-1|-1|1|-1|1|-1|1|-1|1|1|-1|-1|1|1|1|1|-1|-1|-1
4331|1939|Male|$75,000 - $100,000|Married (no kids)|Bachelor's Degree|0|1|-1|-1|1|1|1|-1|1|-1|-1|-1|-1|1|1|1|1|1|-1|1|-1|1|1|1|1|-1|1|-1|1|-1|1|1|-1|-1|-1|1|1|1|1|-1|-1|1|1|-1|1|1|-1|1|-1|1|1|1|1|-1|-1|1|-1|-1|-1|-1|1|0|0|0|0|0|-1|1|1|1|1|1|-1|-1|1|1|-1|1|-1|-1|-1|-1|-1|-1|-1|-1|1|-1|-1|-1|-1|1|-1|-1|1|1|1|1|-1|1|1
4332|1997|Male|under $25,000|Single (no kids)|Current K-12|1|1|-1|-1|1|1|-1|1|1|-1|-1|-1|1|1|-1|-1|-1|1|1|1|1|1|1|-1|-1|-1|-1|1|-1|-1|1|1|-1|1|1|1|-1|1|-1|-1|1|1|-1|1|1|1|-1|-1|1|-1|1|1|1|1|1|-1|-1|-1|-1|-1|-1|0|-1|0|0|-1|-1|-1|1|1|1|-1|-1|1|1|-1|1|1|-1|1|-1|1|-1|-1|-1|1|-1|-1|-1|1|1|1|-1|-1|1|1|1|1|-1|1|1
4338|1996|Female|$50,000 - $74,999|Single (no kids)|Current K-12|0|-1|0|-1|-1|1|1|1|-1|-1|-1|-1|1|1|1|1|-1|-1|-1|-1|1|-1|1|1|-1|-1|1|1|-1|0|1|1|-1|-1|1|1|-1|1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|1|-1|-1|-1|1|1|-1|1|1|1|0|-1|-1|1|-1|-1|1|-1|0|-1|1|1|-1|-1|-1|1|-1|-1|1|1|-1|-1|-1|1|-1|-1|-1|1|-1|-1|1|1|1|1|-1|-1|-1|-1|-1|1|-1|-1|1
4346|1990|Female|$50,000 - $74,999|Single (no kids)|Bachelor's Degree|0|0|0|0|0|0|0|-1|1|-1|-1|-1|-1|1|1|-1|-1|-1|1|-1|1|1|1|1|-1|-1|-1|-1|-1|1|1|1|-1|-1|-1|1|1|1|-1|1|0|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|-1|1|1|1|-1|-1|-1|1|1|-1|-1|1|-1|-1|-1|1|-1|1|-1|1|-1|1|-1|-1|-1|1|1|-1|-1|1|1|-1|-1|1|-1|1|1|-1|1|1|-1|1|1|1|-1|1|-1|-1|-1
4351|1989|Male|under $25,000|Single (no kids)|High School Diploma|-1|-1|-1|-1|-1|-1|1|-1|1|-1|-1|-1|-1|1|1|-1|-1|-1|-1|-1|-1|1|1|-1|-1|-1|-1|-1|-1|-1|1|1|1|-1|1|-1|1|-1|1|-1|1|-1|1|-1|-1|1|1|-1|1|1|-1|-1|1|-1|-1|1|-1|-1|-1|-1|-1|-1|-1|1|-1|1|1|1|1|1|1|-1|-1|-1|1|-1|-1|-1|1|1|1|1|-1|-1|-1|-1|-1|1|1|1|1|1|-1|-1|-1|1|-1|1|-1|-1|-1
4359|1992|Male|$25,001 - $50,000|Single (no kids)|Current Undergraduate|-1|-1|-1|-1|-1|1|1|-1|-1|1|-1|1|1|1|1|-1|-1|-1|1|-1|-1|-1|-1|-1|1|-1|-1|-1|-1|-1|1|-1|-1|-1|1|1|-1|1|-1|-1|1|-1|1|1|-1|-1|-1|-1|-1|-1|1|-1|1|-1|1|1|-1|1|1|-1|-1|0|1|0|-1|-1|-1|-1|1|-1|1|-1|-1|-1|-1|-1|-1|1|-1|-1|-1|-1|1|-1|-1|-1|1|-1|1|1|-1|1|-1|-1|-1|1|1|1|-1|1|1
4362|1988|Male|$75,000 - $100,000|Domestic Partners (no kids)|Master's Degree|1|1|-1|1|1|1|1|-1|1|-1|1|-1|1|1|1|-1|-1|1|1|1|-1|1|1|-1|1|-1|1|1|1|-1|-1|1|1|1|-1|1|1|1|1|-1|1|1|1|1|1|-1|-1|1|-1|-1|1|1|-1|1|1|1|-1|1|-1|-1|-1|1|-1|1|1|-1|-1|1|1|1|-1|1|-1|1|1|-1|-1|1|1|1|-1|1|-1|-1|-1|-1|-1|-1|1|1|-1|1|-1|-1|1|1|0|1|-1|1|1
4366|1975|Male|$25,001 - $50,000|Married (w/kids)|High School Diploma|1|-1|-1|1|1|-1|-1|-1|1|-1|1|1|-1|1|1|1|-1|-1|1|1|1|-1|-1|1|-1|1|1|-1|1|-1|-1|1|-1|1|1|1|1|1|1|1|-1|-1|1|1|-1|1|1|1|-1|-1|1|-1|1|1|-1|1|-1|-1|1|1|1|1|-1|-1|-1|-1|1|-1|1|1|-1|1|1|-1|-1|1|1|1|1|1|-1|1|1|-1|1|-1|-1|1|1|1|1|-1|-1|-1|1|1|-1|1|1|1|1
4368|2000|Female|$75,000 - $100,000|Single (no kids)|Current K-12|1|1|-1|-1|-1|1|-1|1|-1|-1|-1|1|1|1|-1|1|1|1|1|1|1|1|1|-1|-1|1|1|1|-1|-1|-1|-1|-1|1|1|1|1|1|-1|-1|1|1|-1|-1|-1|1|-1|-1|1|-1|-1|1|1|-1|1|1|1|-1|-1|-1|1|1|-1|1|-1|-1|-1|-1|1|-1|-1|-1|-1|1|-1|1|-1|-1|-1|-1|-1|1|-1|-1|1|1|-1|1|1|1|1|-1|-1|1|-1|1|-1|-1|-1|-1|1
4375|1997|Female|$25,001 - $50,000|Single (no kids)|Current K-12|-1|1|0|-1|-1|1|1|-1|-1|1|-1|-1|0|1|-1|-1|-1|1|1|-1|1|0|1|0|0|0|-1|1|-1|0|1|1|0|-1|1|1|1|1|-1|0|-1|1|-1|1|1|1|-1|-1|1|1|-1|1|0|0|1|1|1|0|-1|-1|1|1|-1|1|1|-1|0|0|1|-1|1|0|0|-1|-1|-1|1|-1|-1|-1|0|1|-1|-1|0|1|-1|-1|0|1|1|1|-1|-1|-1|1|-1|1|-1|-1|-1
4377|1946|Female|under $25,000|Single (no kids)|Bachelor's Degree|-1|1|0|0|-1|1|-1|-1|1|-1|0|1|0|1|-1|-1|1|1|-1|1|0|1|-1|-1|1|-1|-1|0|-1|1|1|1|1|-1|-1|1|-1|1|1|-1|1|-1|1|-1|1|0|1|-1|-1|1|-1|1|1|-1|1|1|-1|-1|1|-1|1|-1|-1|1|-1|-1|1|1|0|1|-1|1|-1|1|1|-1|-1|1|1|1|1|1|-1|-1|-1|0|-1|1|-1|-1|-1|1|-1|1|1|1|-1|-1|-1|-1|-1
4387|1984|Male|$75,000 - $100,000|Married (no kids)|Doctoral Degree|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|-1|1|-1|1|-1|1|-1|-1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
4388|1994|Male|$50,000 - $74,999|Single (no kids)|Master's Degree|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|-1|1|-1|-1|1|-1|-1|1|0|1|1|1|-1|0|1|-1|1|0|0|1|0|0|0|-1|1|1|-1|1|-1|1|0|1|-1|-1|-1|-1|0|-1|-1|0|-1|1|1|0|0|0|1|0|0|1|1|0|1|0|0|-1|0|1|1|1|-1|-1|1|0|0|0|0|1|1|0|0|1|-1|-1
4395|1967|Male|$75,000 - $100,000|Married (w/kids)|Bachelor's Degree|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|-1|1|1|1|-1|-1|1|1|-1|-1|-1|1|0|1|0|0|0|1|1|1|-1|-1|1|1|1|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|1|-1|1|1|1|-1|1|1|0|-1|1|-1|-1|-1|1|-1|1|-1|1|-1
4398|1960|Female|$25,001 - $50,000|Single (w/kids)|Master's Degree|1|1|-1|1|-1|1|1|-1|1|-1|-1|-1|1|1|-1|-1|-1|-1|-1|1|-1|1|-1|1|1|1|-1|1|-1|-1|1|-1|-1|1|1|1|1|1|-1|1|1|1|1|1|1|-1|-1|1|1|-1|1|1|1|-1|-1|-1|1|-1|-1|-1|-1|1|-1|1|-1|-1|1|1|1|1|-1|1|-1|1|-1|1|1|1|1|-1|1|-1|-1|-1|-1|1|-1|1|1|1|-1|1|-1|-1|1|1|-1|-1|1|1|-1
4401|1980|Male|$100,001 - $150,000|Married (w/kids)|Associate's Degree|0|1|-1|1|1|1|-1|-1|1|-1|1|1|-1|1|-1|1|1|1|1|1|-1|1|-1|1|-1|1|1|1|1|1|1|1|1|1|1|1|1|1|-1|-1|1|-1|1|-1|-1|1|1|1|1|1|1|1|1|1|1|-1|-1|1|1|-1|-1|-1|-1|1|-1|-1|-1|-1|1|1|-1|1|-1|-1|1|1|-1|1|-1|1|-1|-1|-1|-1|1|-1|1|1|1|-1|1|1|-1|1|1|1|-1|1|-1|1|1
4405|1976|Female|$75,000 - $100,000|Married (w/kids)|Bachelor's Degree|1|-1|-1|-1|-1|-1|1|1|1|-1|1|1|1|1|1|-1|1|1|1|-1|-1|1|-1|1|1|1|-1|1|-1|-1|1|1|1|1|-1|-1|-1|1|-1|1|1|1|1|-1|-1|-1|-1|-1|-1|-1|1|1|1|1|-1|-1|-1|1|1|1|1|-1|-1|1|-1|1|1|-1|1|-1|-1|1|1|1|1|-1|1|1|1|1|1|1|-1|-1|-1|-1|-1|1|1|1|-1|1|-1|-1|1|1|-1|1|-1|1|1
4410|1999|Male|$75,000 - $100,000|Married (w/kids)|Current K-12|-1|-1|-1|-1|1|1|1|-1|1|1|-1|1|-1|1|1|1|1|1|1|1|1|-1|1|1|-1|-1|1|1|-1|-1|-1|-1|-1|1|1|1|1|1|1|-1|1|1|-1|1|-1|1|-1|-1|1|-1|-1|1|1|-1|-1|1|1|-1|1|-1|-1|-1|1|1|1|-1|-1|1|1|1|-1|1|-1|1|-1|1|1|-1|1|1|-1|-1|-1|-1|-1|1|-1|-1|-1|1|1|1|-1|-1|-1|1|1|1|-1|-1|-1
4413|1962|Male|$100,001 - $150,000|Single (w/kids)|Master's Degree|-1|1|-1|1|1|-1|1|-1|1|1|-1|-1|1|1|1|-1|-1|1|1|1|-1|1|-1|-1|-1|-1|-1|1|1|-1|1|1|1|-1|-1|-1|-1|1|1|1|1|-1|1|1|-1|-1|-1|1|-1|1|1|-1|-1|-1|1|-1|-1|1|1|1|-1|1|-1|-1|-1|-1|1|1|1|-1|-1|1|-1|1|1|-1|1|1|-1|-1|1|1|1|-1|-1|1|1|1|-1|1|-1|1|1|-1|1|1|1|1|-1|1|1
4417|1973|Female|over $150,000|Married (w/kids)|Master's Degree|0|0|0|0|1|-1|1|-1|1|-1|1|-1|1|1|1|1|1|0|-1|1|-1|1|-1|-1|-1|-1|1|1|-1|-1|1|1|1|1|1|1|-1|1|1|1|1|0|1|0|1|-1|-1|1|0|0|0|1|1|-1|1|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1
4425|1985|Female|$25,001 - $50,000|Domestic Partners (no kids)|Associate's Degree|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|1|-1|1|1|1|-1|-1|-1|1|-1|1|-1|-1|-1|-1|1|1|-1|1|-1|-1|1|1|-1|-1|-1|1|1|-1|1|1|1|1|1|-1|1|1|-1|-1|-1|-1|1|-1|-1|1|-1|1|-1|-1|1|-1|1|1|1|-1|1|1|1|1|1|-1|-1|1|1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
4428|1993|Male|under $25,000|Single (no kids)|Current Undergraduate|-1|1|-1|-1|1|1|1|-1|1|-1|-1|-1|1|1|-1|-1|-1|1|1|-1|1|1|-1|1|-1|1|-1|-1|-1|1|1|-1|1|1|1|1|1|1|-1|-1|1|-1|-1|-1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|-1|-1|-1|1|1|-1|0|-1|-1|-1|1|-1|1|1|-1|1|1|-1|1|-1|1|-1
4435|1947|Male|$100,001 - $150,000|Married (no kids)|Bachelor's Degree|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|1|-1|-1|1|1|1|-1|-1|-1|-1|1|1|-1|1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|1|1|1|-1|-1|-1|-1|1|1|-1|1|-1|-1|-1|-1|1|1|1|-1|1|1|1|1|1|-1|-1|1|-1|-1|1|1|1|-1|-1|-1|1|0|0|0|-1|1|-1|-1|1|1|1|1|1|-1|0
4436|1997|Male|under $25,000|Single (no kids)|Current K-12|-1|1|1|-1|-1|-1|1|1|-1|-1|1|1|-1|1|-1|1|-1|-1|-1|-1|1|1|1|-1|-1|-1|-1|-1|-1|1|1|1|-1|1|1|1|1|-1|-1|1|-1|1|-1|-1|1|1|-1|-1|1|-1|-1|1|1|-1|-1|1|-1|-1|-1|-1|-1|1|1|-1|-1|-1|-1|1|1|1|-1|-1|-1|1|-1|-1|-1|-1|1|-1|-1|1|-1|-1|1|-1|-1|-1|1|1|1|1|-1|-1|1|1|1|1|-1|-1|-1
4441|1963|Male|$75,000 - $100,000|Married (w/kids)|Associate's Degree|1|-1|-1|1|-1|-1|1|-1|1|-1|-1|-1|-1|1|-1|-1|1|1|-1|-1|-1|-1|-1|-1|1|1|-1|1|1|-1|1|-1|1|-1|-1|-1|1|1|1|1|1|1|-1|1|1|-1|-1|-1|-1|1|1|1|1|-1|-1|1|-1|-1|1|-1|-1|-1|-1|1|-1|-1|1|1|1|1|1|1|-1|-1|-1|1|1|1|1|1|1|1|-1|-1|-1|-1|-1|1|-1|1|1|1|-1|-1|1|1|1|1|-1|1|-1
4444|1979|Male|$50,000 - $74,999|Married (w/kids)|Associate's Degree|1|-1|-1|1|-1|1|1|-1|1|-1|1|1|-1|1|1|1|1|1|1|-1|-1|-1|-1|-1|1|-1|-1|-1|-1|-1|1|1|-1|-1|1|1|1|1|-1|1|-1|-1|-1|1|-1|-1|-1|-1|1|-1|-1|1|1|1|1|1|-1|-1|-1|-1|-1|-1|-1|1|-1|-1|-1|-1|1|-1|1|1|-1|1|1|1|1|1|-1|-1|-1|-1|-1|-1|-1|1|1|1|-1|-1|1|1|-1|-1|1|1|-1|1|1|-1|1
4454|1979|Male|$25,001 - $50,000|Married (w/kids)|Bachelor's Degree|0|1|-1|1|-1|1|1|-1|1|-1|-1|1|1|1|-1|1|1|1|1|-1|-1|1|1|1|-1|1|1|1|1|1|1|1|1|1|1|-1|-1|-1|-1|-1|1|-1|-1|-1|-1|-1|-1|-1|-1|1|-1|1|1|-1|1|1|-1|-1|1|-1|-1|-1|-1|1|-1|1|1|1|1|-1|-1|1|1|1|1|1|1|-1|-1|-1|1|-1|-1|-1|-1|1|-1|1|-1|1|-1|1|-1|-1|1|-1|-1|1|-1|-1|1
4463|1951|Female|$75,000 - $100,000|Married (no kids)|Master's Degree|0|1|-1|1|1|-1|0|1|1|-1|-1|1|1|1|-1|1|-1|-1|1|1|-1|1|-1|1|-1|1|-1|1|1|-1|1|1|1|-1|-1|1|1|1|-1|1|-1|-1|1|1|-1|-1|-1|1|-1|1|1|1|1|1|1|-1|1|1|1|-1|-1|1|-1|1|1|1|-1|1|1|1|-1|1|-1|1|1|1|-1|1|1|1|1|1|-1|-1|1|-1|-1|1|1|1|-1|1|-1|-1|1|1|1|1|1|1|-1
4471|1984|Female|$50,000 - $74,999|Domestic Partners (no kids)|Master's Degree|1|1|-1|1|-1|-1|1|1|1|-1|1|1|1|1|-1|-1|-1|1|1|-1|1|1|1|-1|-1|1|1|1|1|-1|1|1|1|1|1|1|-1|1|1|1|0|-1|-1|-1|-1|1|-1|-1|1|1|1|1|1|1|1|-1|-1|1|1|-1|1|1|-1|1|-1|-1|1|1|1|1|-1|1|-1|1|1|1|1|1|-1|-1|1|1|-1|-1|-1|1|-1|1|1|1|-1|1|-1|-1|1|1|-1|1|-1|1|-1
4475|1992|Female|under $25,000|Single (no kids)|Current Undergraduate|0|0|1|-1|0|0|0|-1|1|1|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|-1|-1|0|-1|0|0|0|-1|0|0|0|0|0|0|-1|0|0|-1|-1|0|0|0|1|1|0|0|0|-1|0|0|0|0|0|0|0|1|0|1|1|0|0|0|0|1|-1|0|-1|1|0|0|0|0|0|0|0|0|0|0|-1|-1|0|-1|1|0|0|1|0|0|0|0|0|0|0|0|0
4481|1971|Female|$50,000 - $74,999|Single (no kids)|Associate's Degree|0|-1|-1|1|-1|1|-1|-1|1|-1|1|-1|-1|1|-1|-1|-1|-1|-1|-1|-1|1|-1|-1|-1|-1|-1|-1|1|-1|1|1|-1|1|1|1|1|1|-1|1|-1|1|-1|-1|-1|-1|-1|-1|1|-1|-1|1|1|-1|-1|1|-1|1|-1|-1|-1|1|-1|1|1|-1|-1|-1|1|1|-1|1|-1|-1|1|1|1|1|1|1|-1|1|-1|-1|1|-1|-1|-1|1|-1|1|1|1|1|1|1|-1|1|1|-1|-1
4486|1991|Female|under $25,000|Married (w/kids)|Current Undergraduate|-1|1|-1|-1|-1|-1|1|-1|1|-1|-1|1|-1|-1|-1|1|1|-1|-1|1|1|1|-1|-1|1|1|-1|-1|-1|-1|-1|-1|1|1|-1|1|1|-1|-1|-1|1|1|-1|1|-1|1|1|-1|1|-1|-1|1|1|-1|1|1|-1|-1|1|-1|-1|1|-1|-1|-1|1|-1|1|1|1|1|-1|-1|1|-1|1|-1|-1|-1|-1|-1|1|-1|1|-1|1|-1|1|1|1|-1|1|-1|-1|1|1|-1|1|1|-1|-1
4490|1975|Female|over $150,000|Married (w/kids)|Master's Degree|0|0|0|0|-1|-1|-1|-1|1|-1|0|1|1|1|1|-1|1|1|1|1|-1|1|-1|-1|-1|-1|0|0|0|0|0|1|1|-1|1|1|-1|1|-1|1|-1|1|1|1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|1|1|-1|1|1|-1|1|0|-1|0|0|1|-1|1|1|1|1|-1|-1|1|1|-1|1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|1|1|-1|1|-1|-1|1|1|-1|1|1|1|1
4493|1989|Male|$50,000 - $74,999|Single (w/kids)|Current Undergraduate|-1|-1|-1|1|-1|-1|1|-1|1|-1|1|-1|-1|1|1|-1|1|1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|1|1|1|-1|1|1|1|-1|1|1|1|1|1|1|1|1|1|-1|-1|1|-1|-1|-1|1|1|-1|1|-1|-1|1|-1|-1|-1|-1|1|1|-1|-1|1|-1|1|1|1|1|1|-1|1|-1|1|1|-1|-1|-1|1|1|-1|-1|-1|1|-1|1|-1|1|-1|-1|1|-1|-1|1|1|1|-1
4494|1978|Female|$75,000 - $100,000|Domestic Partners (no kids)|Bachelor's Degree|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|-1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
4500|1972|Female|$100,001 - $150,000|Single (no kids)|Doctoral Degree|0|0|-1|1|-1|1|1|-1|1|-1|-1|1|1|1|-1|-1|-1|1|-1|-1|-1|1|-1|1|-1|-1|0|1|-1|-1|-1|1|-1|1|1|1|1|1|-1|-1|0|0|0|0|-1|-1|-1|1|1|1|-1|1|1|-1|1|1|1|-1|-1|-1|1|1|-1|1|-1|-1|1|1|1|1|1|1|-1|1|1|1|1|1|-1|-1|1|-1|-1|1|-1|-1|1|1|-1|-1|-1|1|1|-1|1|0|0|1|1|0|1
4503|1991|Male|under $25,000|Single (no kids)|Current Undergraduate|-1|1|-1|1|1|-1|1|-1|-1|1|-1|1|1|1|-1|-1|-1|1|1|1|-1|1|-1|-1|-1|-1|1|-1|-1|-1|1|1|-1|-1|1|-1|1|1|1|-1|1|1|1|-1|-1|-1|-1|-1|1|-1|0|-1|1|-1|-1|1|1|-1|-1|-1|-1|1|-1|1|-1|-1|-1|1|1|1|1|1|-1|-1|-1|-1|1|-1|-1|-1|-1|-1|-1|1|-1|-1|1|-1|1|1|-1|-1|-1|-1|1|1|-1|1|1|1|-1
4518|1943|Male|under $25,000|Married (no kids)|High School Diploma|-1|1|-1|-1|-1|-1|1|-1|-1|-1|-1|1|-1|1|1|-1|-1|1|-1|-1|-1|1|-1|0|-1|0|-1|-1|1|-1|1|1|1|-1|-1|1|-1|1|1|1|1|-1|1|1|1|-1|-1|-1|-1|1|-1|-1|-1|0|-1|1|-1|-1|-1|-1|-1|1|-1|0|-1|-1|1|1|1|1|1|1|-1|-1|1|-1|-1|1|1|-1|1|1|-1|-1|-1|0|1|1|-1|-1|1|1|-1|1|1|1|0|-1|1|-1|1
4522|1996|Male|under $25,000|Single (no kids)|Current K-12|0|0|0|0|-1|1|-1|-1|-1|-1|-1|-1|1|1|1|1|-1|-1|-1|-1|1|-1|1|1|-1|1|-1|-1|-1|1|1|1|-1|-1|1|1|1|1|-1|1|1|1|1|1|-1|-1|-1|-1|1|1|-1|-1|1|-1|-1|1|-1|1|1|-1|-1|-1|-1|1|1|-1|-1|1|1|1|-1|1|-1|1|-1|-1|1|-1|1|-1|-1|1|-1|-1|1|-1|1|1|-1|1|1|1|-1|-1|1|1|-1|1|-1|-1|1
4527|1967|Male|$50,000 - $74,999|Married (w/kids)|Current Undergraduate|1|1|-1|1|-1|-1|1|-1|1|-1|1|1|-1|1|1|1|1|-1|1|1|-1|-1|-1|1|1|-1|-1|1|-1|-1|1|1|-1|1|1|-1|-1|1|-1|-1|-1|1|1|1|-1|-1|1|-1|-1|-1|-1|-1|1|-1|-1|1|-1|-1|1|1|1|1|-1|1|-1|-1|-1|-1|1|1|1|1|1|-1|-1|-1|1|1|-1|1|-1|-1|-1|-1|-1|1|1|1|-1|1|1|1|-1|-1|1|1|-1|1|1|-1|-1
4532|1975|Male|$75,000 - $100,000|Married (w/kids)|Associate's Degree|0|0|-1|1|1|1|1|-1|1|-1|1|-1|0|0|0|0|1|1|-1|1|-1|1|-1|0|-1|1|-1|-1|1|-1|1|1|1|-1|-1|1|1|1|1|1|1|-1|1|1|1|-1|0|0|-1|-1|-1|0|0|0|0|1|1|1|-1|-1|-1|1|-1|0|-1|0|-1|1|1|0|0|1|1|-1|-1|-1|-1|0|-1|0|0|0|-1|-1|1|-1|1|1|-1|1|0|0|0|0|0|0|-1|1|-1|-1|1
4535|1960|Male|over $150,000|Single (no kids)|Bachelor's Degree|-1|-1|-1|1|-1|1|1|1|1|-1|-1|1|-1|1|1|1|-1|-1|-1|1|-1|1|-1|1|-1|1|-1|1|-1|-1|-1|1|1|-1|-1|1|-1|1|1|1|1|-1|1|-1|1|-1|-1|1|1|1|-1|1|1|-1|1|1|-1|1|1|-1|-1|-1|-1|1|1|-1|-1|-1|1|1|-1|1|1|-1|0|1|-1|1|1|-1|-1|1|-1|-1|1|1|-1|-1|1|1|1|1|1|-1|1|1|-1|1|-1|-1|1
4541|1991|Male|$25,001 - $50,000|Single (no kids)|Bachelor's Degree|-1|1|-1|1|-1|1|1|0|-1|-1|0|0|1|1|0|0|-1|1|0|1|-1|1|-1|0|0|1|-1|1|-1|-1|0|1|1|0|1|1|0|1|-1|-1|1|-1|1|-1|-1|-1|-1|0|1|-1|1|-1|1|-1|1|-1|-1|-1|1|-1|-1|0|0|1|1|-1|1|-1|1|1|0|-1|-1|1|-1|-1|-1|1|1|-1|-1|-1|1|1|-1|0|1|1|1|0|0|0|-1|-1|1|1|0|1|0|1|1
4549|1931|Male|$100,001 - $150,000|Married (w/kids)|Bachelor's Degree|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|1|-1|0|0|0|-1|0|1|1|1|1|-1|0|-1|1|0|1|-1|-1|-1|-1|-1|1|1|0|-1|0|-1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|-1|-1|1|-1|1|1|-1|1|1|-1|-1|0|0|0|0|0|0|0
4551|1958|Female|$75,000 - $100,000|Married (no kids)|Associate's Degree|0|0|0|0|0|0|0|-1|1|-1|-1|-1|-1|1|1|1|-1|1|1|1|-1|1|-1|1|-1|-1|1|1|-1|-1|1|1|1|-1|1|1|-1|1|-1|1|0|-1|1|1|-1|1|-1|-1|-1|-1|-1|-1|1|-1|-1|1|-1|1|1|1|-1|1|-1|1|-1|-1|-1|1|1|1|-1|1|0|0|1|-1|1|1|1|1|-1|1|1|1|0|0|1|1|0|-1|-1|-1|-1|-1|-1|-1|0|1|-1|-1|1
4557|1999|Female|$25,001 - $50,000|Single (no kids)|Current K-12|0|1|-1|-1|-1|1|1|-1|1|1|1|1|0|1|0|0|1|0|-1|-1|0|1|-1|0|-1|1|0|-1|-1|-1|-1|-1|-1|1|1|1|0|0|-1|0|-1|-1|1|1|-1|-1|-1|-1|1|1|-1|-1|-1|-1|1|0|1|1|1|-1|1|-1|0|1|-1|-1|-1|-1|1|1|-1|-1|-1|1|-1|-1|1|1|-1|-1|-1|-1|-1|1|0|1|-1|1|-1|1|-1|-1|-1|-1|1|-1|1|1|-1|-1|1
4559|1996|Male|over $150,000|Single (no kids)|Current K-12|0|1|1|-1|-1|1|1|-1|1|-1|1|1|1|1|1|-1|-1|1|-1|1|1|1|1|1|-1|1|1|1|-1|-1|-1|1|-1|1|1|1|1|-1|-1|1|1|1|1|1|-1|-1|1|-1|1|-1|-1|1|1|1|-1|1|-1|-1|-1|1|1|1|-1|1|1|-1|-1|1|1|1|-1|1|-1|1|-1|1|-1|1|-1|0|-1|1|1|-1|1|1|-1|1|1|1|1|1|-1|-1|-1|-1|1|-1|-1|-1|-1
